Date,ob,oe
3/17/2024,65316.34375,3523.029785
3/18/2024,68371.30469,3642.298828
3/19/2024,67556.13281,3518.347656
3/20/2024,61930.15625,3158.396729
3/21/2024,67911.58594,3514.017578
3/22/2024,65489.92969,3492.897949
3/23/2024,63802.72266,3335.592529
3/24/2024,64070.75391,3336.666016
3/25/2024,67234.09375,3454.885742
3/26/2024,69931.32813,3591.085205
3/27/2024,69991.89844,3587.313721
3/28/2024,69452.77344,3500.216064
3/29/2024,70744.79688,3561.011719
3/30/2024,69893.44531,3511.827637
3/31/2024,69647.78125,3507.95166
4/1/2024,71333.48438,3647.81958
4/2/2024,69705.02344,3504.818359
4/3/2024,65446.67188,3277.324219
4/4/2024,65975.69531,3311.495361
4/5/2024,68515.75781,3330.005859
4/6/2024,67840.57031,3318.864746
4/7/2024,68897.10938,3354.213867
4/8/2024,69362.55469,3453.498779
4/9/2024,71632.5,3695.341797
4/10/2024,69140.24219,3505.156006
4/11/2024,70575.73438,3543.452148
4/12/2024,70061.38281,3505.329834
4/13/2024,67188.375,3242.940918
4/14/2024,63836.23047,3005.547607
4/15/2024,65739.64844,3156.830078
4/16/2024,63419.29688,3101.140625
4/17/2024,63831.84766,3084.923584
4/18/2024,61275.31641,2984.705322
4/19/2024,63510.75,3065.953125
4/20/2024,63851.10156,3059.478027
4/21/2024,64992.81641,3157.571045
4/22/2024,64935.63281,3147.663574
4/23/2024,66839.89063,3201.588623
4/24/2024,66408.71875,3219.957031
4/25/2024,64275.01953,3139.624268
4/26/2024,64485.37109,3156.384033
4/27/2024,63750.98828,3129.727051
4/28/2024,63423.51563,3252.245605
4/29/2024,63106.36328,3262.34082
4/30/2024,63839.41797,3215.381104
5/1/2024,60609.49609,3011.015625
5/2/2024,58253.70313,2969.794434
5/3/2024,59122.30078,2988.134521
5/4/2024,62891.03125,3103.619629
5/5/2024,63892.45313,3117.636963
5/6/2024,64038.3125,3137.510254
5/7/2024,63162.76172,3062.750977
5/8/2024,62332.64063,3006.315674
5/9/2024,61191.19922,2973.97168
5/10/2024,63055.19141,3036.231201
5/11/2024,60793.35547,2909.845459
5/12/2024,60793.50391,2911.658203
5/13/2024,61451.21875,2928.813965
5/14/2024,62900.77344,2949.213135
5/15/2024,61549.57813,2881.014404
